,building_id,geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area_percentage,height_percentage,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,legal_ownership_status,count_families,has_secondary_use,has_secondary_use_agriculture,has_secondary_use_hotel,has_secondary_use_rental,has_secondary_use_institution,has_secondary_use_school,has_secondary_use_industry,has_secondary_use_health_post,has_secondary_use_gov_office,has_secondary_use_use_police,has_secondary_use_other,damage_grade
48,1011213,26,761,4834,2,0,7,8,t,r,n,f,q,s,d,0,1,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
49,1000776,0,766,9571,3,40,8,8,t,r,n,x,q,s,d,0,1,0,0,0,0,1,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
50,561965,4,891,6242,2,25,5,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0,2
51,41264,10,1397,8182,2,15,5,4,n,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
52,373533,6,48,6988,2,30,7,5,t,r,x,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,w,1,0,0,0,0,0,0,0,0,0,0,0,3
53,880567,26,36,5318,1,0,6,4,t,r,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
54,730718,7,157,1763,3,20,11,9,o,i,x,v,s,j,d,0,0,0,0,0,0,0,0,1,0,0,v,1,1,0,1,0,0,0,0,0,0,0,0,2
55,1039963,10,1140,4624,3,30,7,7,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
56,293564,4,55,11218,2,10,7,5,t,r,q,f,x,s,d,1,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
57,515261,20,270,5138,2,0,8,6,t,w,q,f,q,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
58,312454,6,1287,10834,3,5,8,6,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
59,53620,7,157,10036,2,70,8,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0,3
60,120327,8,396,1501,3,45,5,7,n,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0,2
61,786719,8,463,2386,2,25,8,5,t,r,n,f,x,j,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
62,457029,13,778,1402,2,15,8,4,t,r,q,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
63,629584,27,390,5640,3,30,19,8,t,r,n,v,q,t,d,1,0,0,0,1,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
64,418661,26,39,11246,2,20,21,6,t,r,n,v,q,s,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
65,756819,13,909,1626,2,5,8,6,t,r,q,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
66,253817,10,1007,8997,1,60,8,4,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
67,70182,7,10,10305,1,20,5,4,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
68,791051,4,972,6999,2,10,5,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
69,188494,17,303,8838,3,30,9,8,o,r,q,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
70,144442,6,109,4191,2,0,14,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
71,962546,25,745,5926,2,15,9,5,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
72,154361,18,256,7194,2,15,6,5,t,r,n,f,x,s,d,0,1,0,0,0,0,1,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,3
73,963508,16,244,6613,2,20,6,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
74,154608,21,694,10179,2,50,7,5,t,r,n,x,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0,2
75,841100,17,1047,822,2,30,10,4,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
76,160277,17,811,7718,3,10,9,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
77,1051628,20,158,3671,1,5,6,3,t,u,n,v,j,t,d,0,0,0,1,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
78,343126,13,526,3892,2,5,7,4,t,r,q,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
79,870925,15,1105,12506,2,25,6,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
80,537235,9,546,11699,1,15,3,3,t,r,q,f,j,s,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
81,241936,26,1215,10395,2,60,7,5,t,r,n,f,q,s,d,1,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
82,959171,9,670,9539,2,25,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
83,919807,6,898,4539,2,10,11,4,n,r,n,f,q,s,d,1,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
84,413266,17,263,4597,2,5,11,4,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0,3
85,704512,9,670,6152,2,15,5,5,n,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
86,393741,26,39,9133,1,20,9,3,t,r,q,f,j,s,d,0,1,0,1,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
87,804445,4,605,7329,3,5,8,6,o,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
88,372177,16,1056,3560,2,10,8,6,t,r,n,x,x,j,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
89,426611,20,629,400,2,20,6,6,t,r,n,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
90,1002953,7,157,5181,2,0,17,6,t,i,x,v,s,t,d,0,0,0,0,0,0,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
91,563526,10,1207,276,4,0,10,13,n,u,x,v,s,t,d,0,0,0,0,0,0,0,0,0,1,0,v,2,1,0,1,0,0,0,0,0,0,0,0,1
92,457985,4,474,8280,2,25,6,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
93,395206,6,453,3486,1,0,8,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,2
94,139782,3,574,5765,3,35,9,9,t,r,n,f,x,j,d,1,0,0,0,1,0,0,0,0,0,0,w,1,0,0,0,0,0,0,0,0,0,0,0,3
95,275109,15,1319,1489,2,25,10,5,t,r,n,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
96,363235,20,508,11256,1,20,7,5,t,w,q,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,r,0,0,0,0,0,0,0,0,0,0,0,0,1
97,135194,20,788,913,2,10,3,7,o,r,q,f,x,s,u,0,1,0,0,0,0,1,1,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
98,253523,17,566,8116,2,20,16,8,t,r,n,f,q,j,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
99,912601,21,30,7495,2,20,4,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,3
100,88577,21,363,2767,3,25,6,7,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0,2
101,794242,20,497,8740,2,85,6,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
102,252815,22,649,809,2,15,7,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,1,0,1,0,0,0,0,0,0,0,0,3
103,438813,8,1073,11918,2,35,6,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
104,934735,8,1415,3720,1,20,4,4,t,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
105,607295,17,944,9586,2,20,3,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
106,415504,8,1,6078,2,10,3,5,t,r,q,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
107,434286,8,613,8037,3,20,21,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
108,302531,26,39,633,2,10,21,6,t,i,x,v,s,s,d,0,0,0,0,0,0,0,0,0,1,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
109,465331,10,87,7626,2,25,5,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
110,820520,4,91,9116,2,15,3,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
111,957229,8,1425,8398,1,15,5,3,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
112,17790,17,233,525,3,20,5,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
113,701277,26,1132,5570,2,120,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
114,750709,20,136,8843,1,0,8,3,t,r,q,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0,2
115,1004233,20,251,8703,2,30,8,6,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
116,835152,6,449,1590,2,25,7,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
117,4561,6,1206,6197,3,35,6,8,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,1
118,102443,4,450,6718,3,50,5,7,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
119,535178,20,385,11212,2,15,10,5,n,w,q,f,q,t,d,0,1,0,0,0,0,1,1,0,0,0,a,1,1,1,0,0,0,0,0,0,0,0,0,2
120,334260,17,1240,4434,2,10,6,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
121,952751,4,734,8149,3,30,4,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,1,1,0,0,0,0,0,0,0,0,0,3
122,816181,7,430,2770,2,25,14,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
123,799232,10,575,1463,1,35,4,5,o,w,n,x,j,s,a,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
124,718546,17,864,6244,3,15,9,6,n,r,q,f,q,s,d,0,1,1,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
125,127609,25,1065,6130,2,25,5,6,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
126,652854,21,839,582,3,25,7,6,t,r,q,f,x,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
127,67862,11,131,11392,3,20,9,7,t,r,q,f,q,s,d,1,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
128,922394,13,730,8839,2,20,16,5,t,r,n,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,1
129,256043,26,1401,3904,2,20,12,5,t,r,n,v,x,s,d,0,0,0,0,0,1,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
130,517327,8,678,3362,2,20,11,6,n,r,n,f,s,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
131,548289,24,628,10591,2,5,11,5,o,r,n,f,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
132,507795,20,1285,10815,2,30,10,8,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
133,623122,26,432,2370,2,5,6,5,t,w,n,f,q,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
134,824671,10,405,2855,2,0,6,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
135,494632,12,284,4540,1,40,4,2,t,r,q,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
136,722552,27,1106,4577,3,10,9,6,t,u,n,f,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
137,669519,17,1308,5599,1,30,6,3,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
138,436178,11,164,8561,4,80,10,9,t,r,n,f,q,t,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
139,837309,4,474,3216,2,20,14,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0,2
140,790135,8,463,4692,2,0,14,5,t,i,x,v,s,s,d,0,0,0,0,0,0,0,0,1,0,0,v,2,1,0,0,1,0,0,0,0,0,0,0,2
141,476874,3,1006,4119,3,35,3,7,t,r,n,f,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
142,337520,18,134,9577,3,70,9,6,t,r,n,f,x,t,d,0,1,1,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
143,274084,10,1382,8286,2,15,6,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
144,772050,26,619,10183,2,20,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
145,962824,27,548,11500,4,85,2,8,n,r,q,x,q,j,d,1,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
146,373678,15,535,6548,2,30,12,4,t,r,n,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
147,539564,26,264,3463,2,0,9,5,t,u,n,f,x,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
148,364835,17,992,4948,2,20,9,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
149,679345,20,826,1398,2,10,3,5,t,w,q,f,x,s,d,0,0,1,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
150,541948,7,936,6859,2,20,4,6,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
151,650057,6,398,8017,2,5,11,6,o,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
152,856410,21,819,4584,3,25,8,6,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
153,759109,20,481,7127,1,35,6,3,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
154,562615,17,1149,2759,3,15,7,7,t,r,n,f,q,t,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
155,968504,8,597,11,2,25,6,5,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,0,1,0,1,0,0,0,0,0,0,0,0,3
